,date,flyer,title,body,url
598,Dom 25.10.2020,Secretos empresarios.,Un miembro de La Cámpora al frente del Consejo Federal de Inversiones,,https://www.clarin.com/economia/pelea-faltaba-conducir-consejo-federal-inversiones_0_JlWx92vAK.html
599,Dom 25.10.2020,Política económica.,Casi 20 años sin plan económico,,https://www.clarin.com/economia/20-anos-plan-economico_0_o2dNYDZ4e.html
600,Dom 25.10.2020,Política tributaria.,Una ruta de política fiscal y monetaria para 2021-2023,,https://www.clarin.com/economia/ruta-ruta-fiscal-monetaria-2021-2023_0_Z5Ze1SOE5.html
601,Dom 25.10.2020,Mirada Global.,Se agudiza la puja estratégica y aumenta el comercio bilateral entre EE.UU. y China,,https://www.clarin.com/economia/agudiza-puja-estrategica-aumenta-comercio-bilateral-ee-uu-china_0_9SZ9fjk4D.html
602,Sab 24.10.2020,La economía que viene.,Cuánto aguanta una brecha del dólar de 100% y cuántas veces pasó en Argentina,,https://www.clarin.com/economia/aguanta-brecha-100-cuantas-veces-paso-argentina_0_OowApx-ne.html
603,Sab 24.10.2020,Herramienta nacida en 2016.,¿Cómo son los créditos hipotecarios UVA?,,https://www.clarin.com/economia/-como-son-los-creditos-hipotecarios-uva-_0_NzcyDP2C2.html
604,Sab 24.10.2020,Tensión en Entre Ríos.,"La toma del campo de los Etchevehere: el juez limitó el ingreso de más personas afines a Juan Grabois en ""Casa Nueva""",,https://www.clarin.com/rural/etchevehere-crece-tension-campo-rios-llegada-30-personas-afines-grabois_0_1Kx1PkiyU.html
605,Sab 24.10.2020,En franco descenso.,"Cuál es el salario mínimo, vital y móvil en 2020 en Argentina",,https://www.clarin.com/economia/cual-es-el-salario-minimo-vital-y-movil-en-2020-en-argentina_0_FzNMfrTC1.html
606,Sab 24.10.2020,Proyecto del ley.,Construcción: ¿servirá el blanqueo de capitales para reactivar al sector?,,https://www.clarin.com/economia/construccion-servira-blanqueo-capitales-reactivar-sector-_0_DXw7vucFK.html
607,Sab 24.10.2020,Tensión cambiaria.,El dólar blue camino a los $ 200 paraliza la actividad y deja a la economía sin precios,,https://www.clarin.com/economia/dolar-blue-camino-200-paraliza-actividad-deja-economia-precios_0_NDUD4s6ZR.html
608,Sab 24.10.2020,En foco.,Los datos duros de la recesión económica que la crisis del dólar no puede tapar,,https://www.clarin.com/economia/datos-duros-recesion-economica-crisis-dolar-puede-tapar_0_tQbU2FGsU.html
609,Sab 24.10.2020,Un poco de historia.,Martín Guzmán no fue el único ministro que dijo que no iba a devaluar,,https://www.clarin.com/economia/martin-guzman-unico-ministro-dijo-iba-devaluar_0_Q3HFR3-gh.html
610,Sab 24.10.2020,Escenario económico.,"""No va a haber devaluación"": Martín Guzmán se jugó el puesto con esa frase, ¿se le puede creer?",,https://www.clarin.com/economia/-va-devaluacion-martin-guzman-jugo-puesto-frase-puede-creer-_0_LJwUjwP9Y.html
611,Sab 24.10.2020,Empleo en pandemia.,"Según Trabajo, se firmó el 84% de las paritarias con aumentos promedio del 33%",,https://www.clarin.com/economia/trabajo-firmo-84-paritarias-aumentos-promedio-33-_0_6r-E0lI6a.html
612,Sab 24.10.2020,Análisis.,"Para un economista de Columbia, la idea que tiene el Gobierno del capitalismo ""genera gran incertidumbre en los inversores""",,https://www.clarin.com/economia/economista-columbia-advirtio-peligrosa-cuenta-hace-martin-guzman-reservas_0_xxD13ckrO.html
613,Sab 24.10.2020,Anuncio.,"Con test, pero sin cuarentena: así será el regreso de los turistas de países limítrofes",,https://www.clarin.com/economia/test-cuarentena-regreso-turistas-paises-limitrofes_0_b6tUzH20-.html
614,Sab 24.10.2020,Un caso testigo.,Etchevehere-Grabois: y el miedo del campo a un país sin reglas,,https://www.clarin.com/rural/etchevehere-grabois-miedo-campo-pais-reglas_0_20qnZg_x3.html
615,Sab 24.10.2020,"Donde operan las ""low cost"" Flybondi y JetSmart.",El Gobierno bloqueó a El Palomar para hacer vuelos de cabotaje,,https://www.clarin.com/economia/gobierno-bloqueo-palomar-hacer-vuelos-cabotaje_0_BrYacHMVv.html
616,Sab 24.10.2020,En Venado Tuerto.,Inauguraron una planta de bioenergía tras una inversión de 12 millones de dólares,,https://www.clarin.com/rural/inauguraron-planta-bioenergia-inversion-12-millones-dolares_0_At3bafR9Q.html
617,Vie 23.10.2020,Subió $ 17 en cinco días.,"Martín Guzmán dice que no habrá devaluación y el blue, imparable, cerró la semana en $ 195",,https://www.clarin.com/economia/martin-guzman-dice-devaluacion-blue-imparable-cerro-semana-195_0_kqc9EElWp.html
618,Vie 23.10.2020,Presiones cambiarias.,"El dólar ""contado con liqui"" bajó 7% tras el telefonazo de Economía pidiendo dejar de operarlo",,https://www.clarin.com/economia/dolar-contado-liqui-7-telefonazo-economia-pidiendo-dejar-operarlo_0_nkIeeW7hB.html
619,Vie 23.10.2020,Mercados.,El valor de la soja arañó los 400 dólares en Chicago y alcanzó el máximo tras más de 4 años,,https://www.clarin.com/rural/soja-arano-us-400-chicago-alcanzo-maximo-4-anos_0_t_fzrvQDZ.html
620,Vie 23.10.2020,Antecedentes.,"Hace 15 años, Dolores Etchevehere y su marido tomaron el campo de ""Don Segundo Sombra""",,https://www.clarin.com/rural/hace-15-anos-dolores-etchevehere-marido-tomaron-campo-don-segundo-sombra-_0_R29QTp_qt.html
621,Vie 23.10.2020,Panorama incierto.,"El impacto de la suba del dólar en la economía, en la mira de 5 analistas",,https://www.clarin.com/economia/impacto-suba-dolar-economia-mira-5-analistas_0_2ZvM3sZf7.html
622,Vie 23.10.2020,Fallo en Entre Ríos.,Qué fundamentos dió el juez para rechazar el desalojo del campo de Etchevehere,,https://www.clarin.com/rural/fundamentos-dio-juez-rechazar-desalojo-campo-etchevehere_0_DAd3_-_Md.html
623,Vie 23.10.2020,E-commerce.,Ropa y calzado: 60% de los consumidores dicen que seguirán comprando online pospandemia,,https://www.clarin.com/economia/ropa-calzado-60-consumidores-dicen-seguiran-comprando-online-pospandemia_0_fiG-06pPL.html
624,Vie 23.10.2020,En plena crisis.,"Una empresa sale a ofrecer 200 puestos de trabajo con una  original ""feria de empleo""",,https://www.clarin.com/economia/cerveceria-quilmes-sale-buscar-200-trabajadores-feria-empleo-_0_KVOkvU3hT.html
625,Vie 23.10.2020,Mercado cambiario.,El dólar blue subió a $ 195 y el contado con liqui cayó tras los llamados oficiales para frenar operaciones,,https://www.clarin.com/economia/definiciones-martin-guzman-dolar-blue-mantiene-190-cae-contado-liqui_0_2ELG7oXVf.html
626,Vie 23.10.2020,El frente financiero.,"Pese a que el dólar blue y los financieros no ceden, Martín Guzmán insiste: ""No va a haber devaluación""",,https://www.clarin.com/economia/pese-dolar-blue-financieros-ceden-martin-guzman-insiste-va-devaluacion-_0_v2Yh9r5hJ.html
627,Vie 23.10.2020,Tierra del Fuego.,Brightstar vendió sus plantas por US$ 1 y se va de la Argentina,,https://www.clarin.com/economia/brightstar-vendio-plantas-us-1-va-argentina_0_Y61a_s2Ub.html
628,Vie 23.10.2020,Todos los precios.,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este viernes 23 de octubre,,https://www.clarin.com/economia/dolar-hoy-cotizan-oficial-diferentes-tipos-cambio-viernes-23-octubre_0_W9XoNVNGQ.html
629,Vie 23.10.2020,Divisa Internacional.,Dólar blue hoy: a cuánto cotiza este viernes 23 de octubre,,https://www.clarin.com/economia/dolar-blue-hoy-cotiza-viernes-23-octubre_0_YKFvawCOf.html
630,Vie 23.10.2020,Proyecto de ley.,"El Gobierno quiere declarar ""sector estratégico"" a las automotrices",,https://www.clarin.com/economia/gobierno-quiere-declarar-sector-estrategico-automotrices_0_nO6YwdAmi.html
631,Vie 23.10.2020,Finanzas personales.,"Whisky, café, heladeras, ladrillos: qué conviene comprar para cubrirse de una devaluación",,https://www.clarin.com/economia/whisky-heladeras-ladrillos-fenomeno-dolarizacion-llega-presupuestos_0_3McT9j2hQ.html
632,Vie 23.10.2020,En San Juan.,Barrick Gold anunció una extensión de la vida útil de la mina de oro Veladero hasta 2033,,https://www.clarin.com/economia/barrick-gold-anuncio-extension-vida-util-mina-oro-veladero-2033_0_lJp8lOa8t.html
633,Vie 23.10.2020,Disparada del dólar.,"Cristiano Rattazzi: ""No existe el ahorro en pesos porque no existe el peso""",,https://www.clarin.com/economia/cristiano-rattazzi-existe-ahorro-pesos-existe-peso-_0_G-GdHbzs-.html
634,Jue 22.10.2020,Opinión.,Una brecha del dólar que ya es insoportable,,https://www.clarin.com/economia/brecha-dolar-insoportable_0_swZeC90u6.html
635,Jue 22.10.2020,Coronavirus en la Argentina.,La vuelta del cabotaje: JetSmart debió cancelar su primer vuelo,,https://www.clarin.com/economia/vuelta-cabotaje-jetsmart-debio-cancelar-primer-vuelo_0_6mes0lgJw.html
636,Jue 22.10.2020,Tensión.,"Para Guzmán, el duro comunicado de los bonistas no representa la opinión de los acreedores",,https://www.clarin.com/economia/guzman-duro-comunicado-bonistas-representa-opinion-acreedores_0_T8AWWQON8.html
637,Jue 22.10.2020,Finanzas.,"Según el Banco Central, las fintech y prestamistas no bancarios tienen 4 millones de clientes y prestan a tasas del 150%",,https://www.clarin.com/economia/banco-central-fintech-prestamistas-bancarios-4-millones-clientes-prestan-tasas-150-_0_lEzyPJaj3.html
638,Jue 22.10.2020,Conocido como el rey de la soja.,Gustavo Grobocopatel renunció a la presidencia de su empresa y se queda a vivir en Uruguay,,https://www.clarin.com/economia/gustavo-grobocopatel-renuncio-presidencia-empresa-queda-vivir-uruguay_0_rTznFMeUv.html
639,Jue 22.10.2020,Con ironía.,La chicana de Domingo Cavallo a Mauricio Macri tras un elogio del expresidente en una entrevista,,https://www.clarin.com/politica/chicana-domingo-cavallo-mauricio-macri-elogio-expresidente-entrevista_0_tgt4mtQOl.html
640,Jue 22.10.2020,Impacto del cepo.,"En septiembre, por más importaciones y menos exportaciones se redujo en más de U$S 1.100 millones el superávit comercial",,https://www.clarin.com/economia/septiembre-importaciones-exportaciones-redujo-s-1-100-millones-superavit-comercial_0_EZzM516AX.html
641,Jue 22.10.2020,El frente externo.,Duras críticas de bonistas que entraron al canje: alertan por la profundización de la crisis y reclaman que el FMI intervenga,,https://www.clarin.com/economia/duras-criticas-bonistas-entraron-canje-alertan-profundizacion-crisis-reclaman-fmi-intervenga_0_Yv3gn5-yH.html
642,Jue 22.10.2020,Actividad económica.,"Se desaceleró la recuperación de la economía en agosto y en un año cae 12,5%",,https://www.clarin.com/economia/actividad-economica-cayo-11-6-agosto_0_6UFwDUep8.html
643,Jue 22.10.2020,Ayuda en la cuarentena.,Sigue el ATP: el Gobierno anunció que volverá a pagar parte de los sueldos de los trabajadores,,https://www.clarin.com/economia/sigue-atp-gobierno-anuncio-volvera-pagar-parte-sueldos-trabajadores_0_PeTI_rl7x.html
644,Jue 22.10.2020,Ayuda en la cuarentena.,El Gobierno confirmó que habrá ATP 7 pero sigue sin resolver que ocurrirá con el IFE,,https://www.clarin.com/economia/medio-escalada-dolar-guzman-convoco-nueva-reunion-gabinete-economico_0_2YPA8XmTi.html
645,Jue 22.10.2020,Informe.,"Baja 3,7% la confianza del consumidor en octubre: hay pesimismo sobre la situación personal",,https://www.clarin.com/economia/baja-3-7-confianza-consumidor-octubre-pesimismo-situacion-personal_0_nohf4Zlc7.html
646,Jue 22.10.2020,Negociaciones.,El FMI confirmó que el Gobierno elabora un plan para obtener el apoyo del organismo,,https://www.clarin.com/economia/fmi-precios-bonos-bajaron-incertidumbre-politicas-domesticas-_0_rWuNkyKDh.html
647,Jue 22.10.2020,Mercado inmobiliario.,"Por el boom del delivery y el e-commerce, se disparó la demanda de depósitos comerciales",,https://www.clarin.com/economia/boom-delivery-commerce-disparo-demanda-depositos-comerciales_0_BI8aiDBC4.html
648,Jue 22.10.2020,En Bahía Blanca.,Por qué YPF puso fin al contrato para exportar gas de Vaca Muerta,,https://www.clarin.com/economia/ypf-puso-fin-contrato-exportar-gas-vaca-muerta_0_n9rcfiR3S.html
649,Jue 22.10.2020,Se achica el mercado.,Uber Eats dejará de operar en Argentina en los próximos 30 días,,https://www.clarin.com/economia/uber-eats-dejara-operar-argentina-proximos-30-dias_0_xRYgdLdnx.html
650,Jue 22.10.2020,Mercado cambiario.,"Con la incertidumbre económica en alza, el dólar blue subió siete pesos y llegó a $ 190",,https://www.clarin.com/economia/dolar-blue-abrio-183-sigue-presion-dolares-financieros_0_uIl66SZzV.html
651,Jue 22.10.2020,Cifras oficiales.,Una familia que alquila necesita $ 64.061 para no ser pobre en Capital,,https://www.clarin.com/economia/familia-alquila-necesita-64-061-pobre-capital_0_mFkeJ2Lt8.html
652,Jue 22.10.2020,Todos los precios.,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este jueves 22 de octubre,,https://www.clarin.com/economia/dolar-hoy-cotizan-oficial-diferentes-tipos-cambio-jueves-22-octubre_0_3gu5g6biV.html
653,Jue 22.10.2020,Divisa Internacional.,Dólar blue hoy: a cuánto cotiza este jueves 22 de octubre,,https://www.clarin.com/economia/dolar-blue-hoy-cotiza-jueves-22-octubre_0_8ZVykg109.html
654,Jue 22.10.2020,Tierra del Fuego.,Mirgor avanza en la compra Brightstar y facilita su salida de la Argentina,,https://www.clarin.com/economia/mirgor-avanza-compra-brightstar-facilita-salida-argentina_0_wt2OoKyZv.html
655,Jue 22.10.2020,"La nueva Alaskan, producida en Córdoba.",Renault lanzó la quinta pick up que se fabrica en el país,,https://www.clarin.com/economia/renault-lanzo-quinta-pick-up-fabrica-pais_0_R8cRFegiIG.html
656,Jue 22.10.2020,Raquel Chan.,"La creadora del trigo resistente a la sequía rechaza críticas: ""No podemos perder la oportunidad de ser líderes en algo""",,https://www.clarin.com/rural/creadora-trigo-resistente-sequia-rechaza-criticas-desarrollo-podemos-perder-oportunidad-lideres-_0__URzzINvg.html
657,Jue 22.10.2020,Boletín Oficial.,El Gobierno creó un programa de ayuda financiera para proyectos colaborativos de la economía del conocimiento,,https://www.clarin.com/economia/gobierno-creo-programa-ayuda-financiera-proyectos-colaborativos-economia-conocimiento_0_TQ7Owu-ON.html
658,Mie 21.10.2020,Desde enero.,Fin del congelamiento tarifario: los aumentos de luz y gas podrían llegar al 60% en los hogares de mayores ingresos,,https://www.clarin.com/economia/fin-congelamiento-tarifario-aumentos-luz-gas-podrian-llegar-60-hogares-mayores-ingresos_0_oSz6gNnhg.html
659,Mie 21.10.2020,Para reactivar la construcción.,Cómo son los nuevos créditos hipotecarios que impulsa el Gobierno: cuotas ajustadas por inflación y con tope,,https://www.clarin.com/economia/lanzan-creditos-hipotecarios-ajustados-inflacion-costo-construccion-cuotas-tope_0_dtgvYOzxW.html
660,Mie 21.10.2020,Coronavirus en la Argentina.,Vuelos de cabotaje: 11 provincias exigen un test negativo a los pasajeros,,https://www.clarin.com/economia/vuelos-cabotaje-11-provincias-exigen-test-negativo-pasajeros_0_CI461fQXK.html
661,Mie 21.10.2020,Mercado cambiario.,La escalada de los dólares alternativos tensó aún más la relación entre Martín Guzmán y Miguel Pesce,,https://www.clarin.com/economia/escalada-dolares-alternativos-tenso-relacion-martin-guzman-miguel-pesce_0_bz9eehbJr.html
662,Mie 21.10.2020,Expectativas económicas.,"Para el economista más consultado por los empresarios,  ""hay que evitar a toda costa la devaluación, el desafío es generar confianza""",,https://www.clarin.com/economia/economista-consultado-empresarios-evitar-toda-costa-devaluacion-desafio-generar-confianza-_0_ZjE_uEM49.html
663,Mie 21.10.2020,Frente financiero.,"Martín Guzmán aseguró que ""hay instrumentos suficientes para hacerle frente"" a la situación cambiaria",,https://www.clarin.com/economia/martin-guzman-aseguro-instrumentos-suficientes-hacerle-frente-situacion-cambiaria_0_chDlRrjeB.html
664,Mie 21.10.2020,Mercados.,Subió otra vez el valor de la soja en Chicago y alcanzó el monto más alto desde hace casi 4 años,,https://www.clarin.com/rural/subio-vez-valor-soja-chicago-alcanzo-monto-alto-hace-4-anos_0_pBXpko9U3.html
665,Mie 21.10.2020,Sorpresivo procedimiento.,"Frenan la operatoria del dólar blue en las ""cuevas"" del Microcentro por allanamientos en una causa de lavado",,https://www.clarin.com/economia/frenan-operatoria-dolar-blue-cuevas-microcentro-allanamientos-gendarmeria_0_VUvZpP7Ym.html
666,Mie 21.10.2020,Viviendas.,ProCreAr 2020: cuáles son los requisitos para comprar los lotes que ofrece el Gobierno,,https://www.clarin.com/economia/procrear-2020-requisitos-comprar-lotes-ofrece-gobierno_0_8Jn2EQSwx.html
667,Mie 21.10.2020,Lanzamiento.,El Gobierno busca impulsar la construcción y anuncia blanqueo para volcar dólares al sector,,https://www.clarin.com/economia/gobierno-busca-impulsar-construccion-anuncia-blanqueo-volcar-dolares-sector_0_wxUAZcIeb.html
668,Mie 21.10.2020,Mercado cambiario.,El blue aumentó a $ 183 y los dólares financieros siguieron subiendo pese a las nuevas medidas,,https://www.clarin.com/economia/sigue-alza-dolares-negocian-bolsa-suben-4-_0_3o_xjXY3R.html
669,Mie 21.10.2020,Poder adquisitivo.,"Ingresos vs inflación: en agosto, los salarios formales perdieron por goleada",,https://www.clarin.com/economia/ingresos-vs-inflacion-agosto-salarios-formales-perdieron-goleada_0_Y6ZXcDo_1.html
670,Mie 21.10.2020,Mercados.,La soja cotiza en Chicago con subas y trepa al monto más alto desde enero de 2017,,https://www.clarin.com/rural/soja-cotiza-chicago-subas-trepa-monto-alto-enero-2017_0_WknfWcc7C.html
671,Mie 21.10.2020,Todos los precios.,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este miércoles 21 de octubre,,https://www.clarin.com/economia/dolar-hoy-cotizan-oficial-diferentes-tipos-cambio-miercoles-21-octubre_0_9WdeKq2tL.html
